_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
160,6976,2016,leipzig graduate school management,leipzig,,germany,http://www.hhl.de,german graduate school management law ggs,heilbronn,d,germany,ggs
161,6977,45293,stockholm school economics,stockholm,,sweden,http://www.hhs.se,stockholm school economics,stockholm,,sweden,hhs
162,6978,31817,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk,copenhagen business school,copenhagen,frederiksberg,denmark,cbs
163,6978,4695,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk,copenhagen business school,frederiksberg,,denmark,gmail
164,6979,6377,bi norwegian business school,oslo,,norway,http://www.bi.no,bi norwegian business school,oslo,,norway,bi
165,6981,24865,handong global university,pohang si,Gyeongbuk,south korea,http://www.handong.edu,ajou university,suwon,gyunggi-do,south korea,ajou
166,6990,47664,hanlyo university,gwangyang si,Jeollanam-do,south korea,http://www.hanlyo.ac.kr,seoul national university,seoul,,south korea,snu
167,6990,48118,hanlyo university,gwangyang si,Jeollanam-do,south korea,http://www.hanlyo.ac.kr,seoul national university,seoul,,south korea,naver
168,6990,24865,hanlyo university,gwangyang si,Jeollanam-do,south korea,http://www.hanlyo.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
169,6986,49746,hanken school economics,helsinki,,finland,http://www.hanken.fi,hanken school economics,helsinki,,finland,hanken
170,6995,47664,hansei university,gunpo si,Gyeonggi-do,south korea,http://www.hansei.ac.kr,seoul national university,seoul,,south korea,snu
171,6995,48118,hansei university,gunpo si,Gyeonggi-do,south korea,http://www.hansei.ac.kr,seoul national university,seoul,,south korea,naver
172,6995,24865,hansei university,gunpo si,Gyeonggi-do,south korea,http://www.hansei.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
173,1052,33962,ardahan university,ardahan,,turkey,http://www.ardahan.edu.tr/,bahcesehir university,istanbul,,turkey,yahoo
174,7011,57924,harbin institute technology,harbin,Heilongjiang Province,china,http://www.hit.edu.cn,harbin institute technology,harbin,heilongjia,china,gmail
175,7015,35953,harbin university commerce,harbin,Heilongjiang Province,china,http://www.hljcu.edu.cn,xiamen university,xiamen,,china,gmail
176,23193,35465,link campus university,roma,,italy,http://www.unilink.it/,bocconi university,milan,michigan,italy,unibocconi
177,12413,54568,national cheng kung university,tainan,,taiwan,http://www.ncku.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
178,12413,8711,national cheng kung university,tainan,,taiwan,http://www.ncku.edu.tw,national cheng kung university,tainan,,taiwan,ncku
179,12413,38257,national cheng kung university,tainan,,taiwan,http://www.ncku.edu.tw,national cheng kung university,tainan,,taiwan,ncku
180,12420,54568,national chung cheng university,chiayi,,taiwan,http://www.ccu.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
181,12420,8711,national chung cheng university,chiayi,,taiwan,http://www.ccu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
182,12420,38257,national chung cheng university,chiayi,,taiwan,http://www.ccu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
183,7053,29224,haute ecole de bruxelles,bruxelles,,belgium,http://www.heb.be,university libre de bruxelles,bruxelles,,belgium,ulb
184,1123,23279,ashiya university,ashiya shi,Hyogo,japan,http://www.ashiya-u.ac.jp,hitotsubashi university,tokyo,,japan,hit-u
185,7078,29224,haute ecole libre de bruxelles ilya prigogine,bruxelles,,belgium,http://www.helb-prigogine.be,university libre de bruxelles,bruxelles,,belgium,ulb
186,7088,48452,university teacher education cantons bern jura neuchatel,porrentruy,,switzerland,http://www.hep-bejune.ch,university bern,bern,,switzerland,unibe
187,7088,56540,university teacher education cantons bern jura neuchatel,porrentruy,,switzerland,http://www.hep-bejune.ch,university bern,bern,be,switzerland,unibe
188,7088,43590,university teacher education cantons bern jura neuchatel,porrentruy,,switzerland,http://www.hep-bejune.ch,university zurich,zurich,,switzerland,uzh
189,12481,54568,national kaohsiung normal university,kaohsiung,,taiwan,http://www.nknu.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
190,12481,8711,national kaohsiung normal university,kaohsiung,,taiwan,http://www.nknu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
191,12481,38257,national kaohsiung normal university,kaohsiung,,taiwan,http://www.nknu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
192,12493,54568,national open university,xinbei,,taiwan,http://www.nou.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
193,12493,8711,national open university,xinbei,,taiwan,http://www.nou.edu.tw,national cheng kung university,tainan,,taiwan,ncku
194,12493,38257,national open university,xinbei,,taiwan,http://www.nou.edu.tw,national cheng kung university,tainan,,taiwan,ncku
195,23324,4398,ashridge business school,berkhamsted,,united kingdom,https://www.ashridge.org.uk,southampton business school universityk.,southampton,,united kingdom,soton
196,23324,36731,ashridge business school,berkhamsted,,united kingdom,https://www.ashridge.org.uk,leeds university business school,leeds,,united kingdom,rsm
197,7126,53646,hebei normal university,shijiazhuang,Hebei Province,china,http://io.hebtu.edu.cn:8080/inter_en/index.php,nanjing university,nanjing,,china,nju
198,7126,57559,hebei normal university,shijiazhuang,Hebei Province,china,http://io.hebtu.edu.cn:8080/inter_en/index.php,tsinghua university,beijing,,china,gmail
199,7126,35953,hebei normal university,shijiazhuang,Hebei Province,china,http://io.hebtu.edu.cn:8080/inter_en/index.php,xiamen university,xiamen,,china,gmail
200,7125,53646,hebei medical university,shijiazhuang,Hebei Province,china,http://www.hebmu.edu.cn/,nanjing university,nanjing,,china,nju
201,7125,57559,hebei medical university,shijiazhuang,Hebei Province,china,http://www.hebmu.edu.cn/,tsinghua university,beijing,,china,gmail
202,7125,35953,hebei medical university,shijiazhuang,Hebei Province,china,http://www.hebmu.edu.cn/,xiamen university,xiamen,,china,gmail
203,12507,54568,national sun yat sen university,kaohsiung,,taiwan,http://www.nsysu.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
204,12507,8711,national sun yat sen university,kaohsiung,,taiwan,http://www.nsysu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
205,12507,38257,national sun yat sen university,kaohsiung,,taiwan,http://www.nsysu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
206,12508,54568,national taichung university education,taichung,,taiwan,http://www.ntcu.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
207,12508,8711,national taichung university education,taichung,,taiwan,http://www.ntcu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
208,12508,38257,national taichung university education,taichung,,taiwan,http://www.ntcu.edu.tw,national cheng kung university,tainan,,taiwan,ncku
209,1246,57083,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute management indore,indore,madhya pradesh,india,iimidr
210,1246,58087,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute management bangalore,bangalore,please select,india,gmail
211,1246,57798,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute technology delhi,new delhi,,india,iitd
212,1246,11130,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute management bangalore,bangalore,karnataka,india,ernet
213,1246,53601,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute management calcutta,kolkata,west bengal,india,iimcal
214,1246,48464,atal birahi vajpayee indian institute information technology management,gwalior,Madhya Pradesh,india,http://www.iiitm.ac.in,indian institute management ahmedabad,ahmedabad,gujarat,india,ernet
215,12511,54568,national taipei university,new taipei city,Taiwan,taiwan,http://english.ntpu.edu.tw/bin/home.php,national taipei university,new taipei city,,taiwan,ntpu
216,12511,8711,national taipei university,new taipei city,Taiwan,taiwan,http://english.ntpu.edu.tw/bin/home.php,national cheng kung university,tainan,,taiwan,ncku
217,12511,38257,national taipei university,new taipei city,Taiwan,taiwan,http://english.ntpu.edu.tw/bin/home.php,national cheng kung university,tainan,,taiwan,ncku
218,12509,54568,national taichung university science technology,taichung,,taiwan,http://www.ntit.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
219,12509,8711,national taichung university science technology,taichung,,taiwan,http://www.ntit.edu.tw,national cheng kung university,tainan,,taiwan,ncku
220,12509,38257,national taichung university science technology,taichung,,taiwan,http://www.ntit.edu.tw,national cheng kung university,tainan,,taiwan,ncku
221,7137,40656,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,university calgary,calgary,alberta,canada,ucalgary
222,7137,36472,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,university calgary,calgary,alberta,canada,gmail
223,7137,9699,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,university manitoba,winnipeg,mb,canada,umanitoba
224,7137,25226,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,hec montreal university alberta,montreal,qc,canada,hec
225,7137,48034,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,university waterloo,waterloo,on,canada,uwaterloo
226,7137,58670,university montreal hec montreal,montreal, Quebec ,canada,http://www.hec.ca,university toronto,toronto,on,canada,gmail
227,1261,33962,atilim university,ankara,,turkey,http://www.atilim.edu.tr,bahcesehir university,istanbul,,turkey,yahoo
228,7150,57924,heilongjiang institute technology,harbin,Heilongjiang,china,http://www.hljit.edu.cn/,harbin institute technology,harbin,heilongjia,china,gmail
229,7152,53646,heilongjiang university,harbin,Heilongjiang Province,china,http://www.hlju.edu.cn,nanjing university,nanjing,,china,nju
230,7152,57559,heilongjiang university,harbin,Heilongjiang Province,china,http://www.hlju.edu.cn,tsinghua university,beijing,,china,gmail
231,7152,35953,heilongjiang university,harbin,Heilongjiang Province,china,http://www.hlju.edu.cn,xiamen university,xiamen,,china,gmail
232,7152,43972,heilongjiang university,harbin,Heilongjiang Province,china,http://www.hlju.edu.cn,huazhong university science technology,wuhan,hubei,china,hust
233,12554,25010,national university singapore,singapore,,singapore,http://www.nus.edu.sg,national university singapore,singapore,singapore,singapore,nus
234,12554,409,national university singapore,singapore,,singapore,http://www.nus.edu.sg,national university singapore,singapore,singapore,singapore,nus
235,12554,57273,national university singapore,singapore,,singapore,http://www.nus.edu.sg,national university singapore,singapore,,singapore,duke-nus
